A		RSMGL_SD	RSMGL_SD	RSMGL_SD	RSMGL_SD	RSMGL_SD
B		S12A	S12B	S12C	S12D	S333
C		FLOW	FLOW	FLOW	FLOW	FLOW
E						
F		SIMULATED	SIMULATED	SIMULATED	SIMULATED	SIMULATED
Units		FT^3/S	FT^3/S	FT^3/S	FT^3/S	FT^3/S
Type		PER-AVER	PER-AVER	PER-AVER	PER-AVER	PER-AVER
436	12Mar1966	0.0	0.0	0.0	0.0	713.5
437	13Mar1966	0.0	0.0	0.0	0.0	713.5
438	14Mar1966	0.0	0.0	0.0	0.0	713.5
439	15Mar1966	0.0	0.0	0.0	0.0	713.5
440	16Mar1966	0.0	0.0	0.0	0.0	713.5
441	17Mar1966	0.0	0.0	0.0	0.0	713.5
442	18Mar1966	0.0	0.0	0.0	0.0	713.5
443	19Mar1966	0.0	0.0	0.0	295.8	1350.0
444	20Mar1966	0.0	0.0	0.0	295.8	1350.0
445	21Mar1966	0.0	0.0	0.0	295.8	1350.0
446	22Mar1966	0.0	0.0	0.0	295.8	1350.0
447	23Mar1966	0.0	0.0	0.0	295.8	1350.0
448	24Mar1966	0.0	0.0	0.0	295.8	1350.0
449	25Mar1966	0.0	0.0	0.0	295.8	1350.0
450	26Mar1966	0.0	0.0	0.0	0.0	698.8
451	27Mar1966	0.0	0.0	0.0	0.0	698.8
452	28Mar1966	0.0	0.0	0.0	0.0	698.8
453	29Mar1966	0.0	0.0	0.0	0.0	698.8
454	30Mar1966	0.0	0.0	0.0	0.0	698.8
455	31Mar1966	0.0	0.0	0.0	0.0	698.8
456	01Apr1966	0.0	0.0	0.0	0.0	698.8
457	02Apr1966	0.0	0.0	0.0	69.4	1350.0
458	03Apr1966	0.0	0.0	0.0	69.4	1350.0
459	04Apr1966	0.0	0.0	0.0	69.4	1350.0
460	05Apr1966	0.0	0.0	0.0	69.4	1350.0
461	06Apr1966	0.0	0.0	0.0	69.4	1350.0
462	07Apr1966	0.0	0.0	0.0	69.4	1350.0
463	08Apr1966	0.0	0.0	0.0	69.4	1350.0
464	09Apr1966	0.0	0.0	0.0	0.0	706.3
465	10Apr1966	0.0	0.0	0.0	0.0	706.3
466	11Apr1966	0.0	0.0	0.0	0.0	706.3
467	12Apr1966	0.0	0.0	0.0	0.0	706.3
468	13Apr1966	0.0	0.0	0.0	0.0	706.3
469	14Apr1966	0.0	0.0	0.0	0.0	706.3
470	15Apr1966	0.0	0.0	0.0	0.0	706.3
471	16Apr1966	0.0	0.0	0.0	0.0	1200.0
472	17Apr1966	0.0	0.0	0.0	0.0	1200.0
473	18Apr1966	0.0	0.0	0.0	0.0	1200.0
474	19Apr1966	0.0	0.0	0.0	0.0	1200.0
475	20Apr1966	0.0	0.0	0.0	0.0	1200.0
476	21Apr1966	0.0	0.0	0.0	0.0	1200.0
477	22Apr1966	0.0	0.0	0.0	0.0	1200.0
478	23Apr1966	0.0	0.0	0.0	0.0	698.8
479	24Apr1966	0.0	0.0	0.0	0.0	698.8
480	25Apr1966	0.0	0.0	0.0	0.0	698.8
481	26Apr1966	0.0	0.0	0.0	0.0	698.8
482	27Apr1966	0.0	0.0	0.0	0.0	698.8
483	28Apr1966	0.0	0.0	0.0	0.0	698.8
484	29Apr1966	0.0	0.0	0.0	0.0	698.8
485	30Apr1966	0.0	0.0	0.0	0.0	104.6
486	01May1966	0.0	0.0	0.0	0.0	104.6
487	02May1966	0.0	0.0	0.0	0.0	104.6
488	03May1966	0.0	0.0	0.0	0.0	104.6
489	04May1966	0.0	0.0	0.0	0.0	104.6
490	05May1966	0.0	0.0	0.0	0.0	104.6
491	06May1966	0.0	0.0	0.0	0.0	104.6
492	07May1966	0.0	0.0	0.0	0.0	372.7
493	08May1966	0.0	0.0	0.0	0.0	372.7
494	09May1966	0.0	0.0	0.0	0.0	372.7
495	10May1966	0.0	0.0	0.0	0.0	372.7
496	11May1966	0.0	0.0	0.0	0.0	372.7
497	12May1966	0.0	0.0	0.0	0.0	372.7
498	13May1966	0.0	0.0	0.0	0.0	372.7
499	14May1966	0.0	0.0	0.0	0.0	698.8
500	15May1966	0.0	0.0	0.0	0.0	698.8
501	16May1966	0.0	0.0	0.0	0.0	698.8
502	17May1966	0.0	0.0	0.0	0.0	698.8
503	18May1966	0.0	0.0	0.0	0.0	698.8
504	19May1966	0.0	0.0	0.0	0.0	698.8
505	20May1966	0.0	0.0	0.0	0.0	698.8
506	21May1966	0.0	0.0	0.0	0.0	689.5
507	22May1966	0.0	0.0	0.0	0.0	689.5
508	23May1966	0.0	0.0	0.0	0.0	689.5
509	24May1966	0.0	0.0	0.0	0.0	689.5
510	25May1966	0.0	0.0	0.0	0.0	689.5
511	26May1966	0.0	0.0	0.0	0.0	689.5
512	27May1966	0.0	0.0	0.0	0.0	689.5
513	28May1966	0.0	0.0	0.0	0.0	698.8
514	29May1966	0.0	0.0	0.0	0.0	698.8
515	30May1966	0.0	0.0	0.0	0.0	698.8
516	31May1966	0.0	0.0	0.0	0.0	698.8
517	01Jun1966	0.0	0.0	0.0	0.0	698.8
518	02Jun1966	0.0	0.0	0.0	0.0	698.8
519	03Jun1966	0.0	0.0	0.0	0.0	698.8
520	04Jun1966	0.0	0.0	0.0	0.0	768.0
521	05Jun1966	0.0	0.0	0.0	0.0	768.0
522	06Jun1966	0.0	0.0	0.0	0.0	768.0
523	07Jun1966	0.0	0.0	0.0	0.0	768.0
524	08Jun1966	0.0	0.0	0.0	0.0	768.0
525	09Jun1966	0.0	0.0	0.0	0.0	768.0
526	10Jun1966	0.0	0.0	0.0	0.0	768.0
527	11Jun1966	0.0	0.0	0.0	0.0	932.6
528	12Jun1966	0.0	0.0	0.0	0.0	932.6
529	13Jun1966	0.0	0.0	0.0	0.0	932.6
530	14Jun1966	0.0	0.0	0.0	0.0	932.6
531	15Jun1966	0.0	0.0	0.0	0.0	932.6
532	16Jun1966	0.0	0.0	0.0	0.0	932.6
533	17Jun1966	0.0	0.0	0.0	0.0	932.6
534	18Jun1966	0.0	0.0	0.0	0.0	1152.0
535	19Jun1966	0.0	0.0	0.0	8.6	1143.4
536	20Jun1966	0.0	0.0	0.0	40.8	1111.2
537	21Jun1966	0.0	0.0	0.0	27.1	1124.9
538	22Jun1966	0.0	0.0	0.0	116.2	1035.8
539	23Jun1966	0.0	0.0	0.0	98.4	1053.6
540	24Jun1966	0.0	0.0	0.0	88.4	1063.7
541	25Jun1966	0.0	0.0	0.0	0.0	877.7
542	26Jun1966	0.0	0.0	0.0	0.0	877.7
543	27Jun1966	0.0	0.0	0.0	0.0	877.7
544	28Jun1966	0.0	0.0	0.0	0.0	877.7
545	29Jun1966	0.0	0.0	0.0	297.0	425.6
546	30Jun1966	0.0	0.0	0.0	346.1	197.0
547	01Jul1966	0.0	0.0	0.0	425.4	306.0
548	02Jul1966	0.0	0.0	0.0	456.7	474.9
549	03Jul1966	0.0	0.0	0.0	472.1	623.5
550	04Jul1966	0.0	0.0	0.0	479.3	732.2
551	05Jul1966	0.0	0.0	0.0	483.1	820.4
552	06Jul1966	0.0	0.0	0.0	485.6	621.9
553	07Jul1966	0.0	0.0	0.0	512.2	660.1
554	08Jul1966	0.0	0.0	0.0	529.0	740.1
555	09Jul1966	0.0	0.0	0.0	539.4	703.4
556	10Jul1966	0.0	0.0	0.0	568.4	569.6
557	11Jul1966	0.0	0.0	0.0	601.3	471.0
558	12Jul1966	0.0	0.0	0.0	626.9	648.0
559	13Jul1966	0.0	0.0	0.0	638.0	701.0
560	14Jul1966	0.0	0.0	0.0	648.9	792.5
561	15Jul1966	0.0	0.0	213.7	661.3	862.3
562	16Jul1966	0.0	0.0	445.9	671.4	762.4
563	17Jul1966	0.0	0.0	432.9	681.0	758.6
564	18Jul1966	0.0	0.0	439.8	695.8	808.1
565	19Jul1966	0.0	0.0	450.3	707.4	841.1
566	20Jul1966	0.0	0.0	463.0	719.9	804.4
567	21Jul1966	0.0	0.0	474.2	732.8	877.6
568	22Jul1966	0.0	0.0	494.1	740.9	690.6
569	23Jul1966	0.0	0.0	512.0	759.4	742.8
570	24Jul1966	0.0	72.7	546.5	776.5	558.7
571	25Jul1966	0.0	310.1	575.0	830.2	676.6
572	26Jul1966	0.0	346.2	587.3	838.4	675.0
573	27Jul1966	0.0	412.7	602.3	853.4	704.6
574	28Jul1966	0.0	447.5	615.5	861.3	759.7
575	29Jul1966	18.2	459.7	619.7	868.2	792.2
576	30Jul1966	0.0	0.0	642.8	870.9	829.9
577	31Jul1966	0.0	0.0	652.5	878.4	811.0
578	01Aug1966	0.0	0.0	663.5	884.0	798.0
579	02Aug1966	0.0	0.0	686.7	894.5	784.8
580	03Aug1966	0.0	0.0	694.1	908.2	847.1
581	04Aug1966	0.0	0.0	705.8	913.1	799.9
582	05Aug1966	0.0	0.0	721.3	919.7	803.6
583	06Aug1966	0.0	208.6	721.8	931.4	760.3
584	07Aug1966	0.0	226.8	726.3	935.5	798.9
585	08Aug1966	0.0	251.3	733.6	941.1	822.5
586	09Aug1966	0.0	286.7	734.4	949.1	852.0
587	10Aug1966	0.0	275.8	731.6	946.6	850.5
588	11Aug1966	0.0	272.5	730.8	945.9	837.9
589	12Aug1966	0.0	266.9	732.9	944.6	723.6
590	13Aug1966	0.0	64.7	759.2	948.5	778.2
591	14Aug1966	0.0	165.2	768.5	971.3	815.3
592	15Aug1966	0.0	151.6	763.7	968.2	841.9
593	16Aug1966	0.0	130.8	758.6	963.5	855.2
594	17Aug1966	0.0	114.1	756.5	959.7	849.7
595	18Aug1966	0.0	110.5	761.2	958.9	844.9
596	19Aug1966	0.0	144.0	761.2	966.5	873.2
597	20Aug1966	22.1	541.9	738.5	962.2	893.0
598	21Aug1966	0.0	522.3	722.9	952.8	914.7
599	22Aug1966	0.0	480.5	728.9	943.3	827.0
600	23Aug1966	0.0	524.1	727.5	953.2	841.0
601	24Aug1966	0.0	505.3	726.8	948.9	868.4
602	25Aug1966	0.0	507.6	722.6	949.4	879.0
603	26Aug1966	0.0	483.1	719.4	943.9	806.4
604	27Aug1966	160.6	522.0	706.9	939.4	847.5
605	28Aug1966	135.8	515.9	696.6	932.4	871.4
606	29Aug1966	112.7	510.1	688.3	925.9	800.9
607	30Aug1966	111.3	509.8	687.2	925.5	843.5
608	31Aug1966	95.3	505.8	682.4	920.9	871.0
609	01Sep1966	87.3	503.9	671.1	918.7	897.9
610	02Sep1966	52.1	495.2	658.7	908.7	904.8
611	03Sep1966	0.0	0.0	660.1	899.7	895.7
612	04Sep1966	0.0	0.0	663.2	896.4	875.7
613	05Sep1966	0.0	0.0	662.3	897.8	891.6
614	06Sep1966	0.0	0.0	657.0	895.7	891.8
615	07Sep1966	0.0	0.0	654.2	889.7	795.2
616	08Sep1966	0.0	0.0	655.8	886.6	858.4
617	09Sep1966	0.0	0.0	654.4	894.3	790.5
618	10Sep1966	0.0	440.8	648.1	893.4	381.2
619	11Sep1966	79.0	501.8	680.9	916.3	37.3
620	12Sep1966	248.0	543.5	709.1	964.0	118.8
621	13Sep1966	223.3	537.4	716.6	957.1	224.4
622	14Sep1966	205.8	525.5	735.4	952.1	106.0
623	15Sep1966	335.1	513.0	757.6	988.6	212.6
624	16Sep1966	309.5	532.8	754.4	981.4	296.3
625	17Sep1966	540.1	425.2	740.6	972.8	8.6
626	18Sep1966	512.5	424.9	745.7	983.9	197.9
627	19Sep1966	494.7	413.7	732.2	968.8	305.9
628	20Sep1966	482.4	406.3	715.7	955.5	305.3
629	21Sep1966	471.7	395.7	707.1	948.3	362.5
630	22Sep1966	460.7	386.2	695.3	937.3	397.8
631	23Sep1966	451.3	377.3	683.2	929.3	462.6
632	24Sep1966	306.9	468.5	673.6	918.7	463.6
633	25Sep1966	290.8	470.3	667.2	914.2	305.3
634	26Sep1966	300.2	435.6	667.6	916.8	366.1
635	27Sep1966	309.0	446.1	669.9	919.3	432.1
636	28Sep1966	283.3	449.9	660.8	912.1	479.0
637	29Sep1966	253.7	451.3	652.1	903.7	514.1
638	30Sep1966	234.6	451.2	642.3	898.3	559.5
639	01Oct1966	312.4	383.0	613.2	889.3	1350.0
640	02Oct1966	288.2	396.8	608.7	882.5	1176.9
641	03Oct1966	294.1	397.7	606.9	884.1	1113.7
642	04Oct1966	261.0	419.2	609.7	874.8	999.0
643	05Oct1966	276.7	407.0	616.1	879.2	907.7
644	06Oct1966	282.8	409.5	616.0	880.9	965.9
645	07Oct1966	268.0	416.7	617.1	876.8	991.9
646	08Oct1966	271.5	418.1	620.4	877.8	1016.7
647	09Oct1966	273.3	416.8	622.5	878.3	1015.2
648	10Oct1966	277.5	414.8	621.1	879.5	1042.8
649	11Oct1966	274.4	418.7	623.4	878.6	1053.3
650	12Oct1966	275.3	418.1	624.0	878.8	1073.2
651	13Oct1966	276.4	418.6	624.7	879.1	1077.7
652	14Oct1966	281.2	427.9	636.6	880.5	1019.1
653	15Oct1966	0.0	0.0	667.8	892.9	1060.6
654	16Oct1966	0.0	0.0	681.8	902.4	1089.5
655	17Oct1966	0.0	0.0	691.1	909.6	1113.9
656	18Oct1966	0.0	0.0	698.6	916.6	1071.5
657	19Oct1966	0.0	0.0	706.8	919.6	895.7
658	20Oct1966	0.0	0.0	708.2	923.8	999.1
659	21Oct1966	0.0	0.0	741.8	925.4	859.5
660	22Oct1966	273.7	210.7	759.5	956.7	663.8
661	23Oct1966	521.0	454.4	758.8	984.6	687.6
662	24Oct1966	521.0	441.0	773.4	983.7	754.2
663	25Oct1966	522.9	433.1	773.5	988.3	829.6
664	26Oct1966	522.2	429.1	769.0	984.5	883.9
665	27Oct1966	519.7	425.2	762.7	980.4	931.8
666	28Oct1966	516.2	420.9	754.7	975.6	978.5
667	29Oct1966	0.0	0.0	774.4	969.8	1016.6
668	30Oct1966	0.0	0.0	779.0	972.9	1044.2
669	31Oct1966	0.0	0.0	779.1	974.3	1070.8
670	01Nov1966	0.0	0.0	777.3	973.8	1087.0
671	02Nov1966	0.0	0.0	774.6	972.9	1096.5
672	03Nov1966	0.0	0.0	770.0	971.7	1117.3
673	04Nov1966	0.0	0.0	764.5	968.4	1125.1
674	05Nov1966	0.0	0.0	757.2	965.4	1143.5
675	06Nov1966	0.0	0.0	748.5	960.5	1152.2
676	07Nov1966	0.0	0.0	739.8	954.8	1151.5
677	08Nov1966	0.0	0.0	735.0	949.6	1124.0
678	09Nov1966	0.0	0.0	728.0	947.8	1147.8
679	10Nov1966	0.0	0.0	719.3	943.9	1160.5
680	11Nov1966	0.0	0.0	708.3	937.0	1170.7
681	12Nov1966	0.0	0.0	696.4	929.4	1180.8
682	13Nov1966	0.0	0.0	684.1	921.4	1189.6
683	14Nov1966	0.0	0.0	671.7	913.1	1196.0
684	15Nov1966	0.0	0.0	659.8	904.6	1199.8
685	16Nov1966	0.0	0.0	651.0	896.5	1005.3
686	17Nov1966	0.0	0.0	641.9	894.2	1095.7
687	18Nov1966	0.0	0.0	349.1	884.8	1121.5
688	19Nov1966	0.0	0.0	0.0	548.5	1149.8
689	20Nov1966	0.0	0.0	0.0	552.2	1180.8
690	21Nov1966	0.0	0.0	0.0	588.9	1203.2
691	22Nov1966	0.0	0.0	0.0	656.0	1222.2
692	23Nov1966	0.0	0.0	0.0	667.9	1225.4
693	24Nov1966	0.0	0.0	0.0	666.6	1257.2
694	25Nov1966	0.0	0.0	0.0	705.5	1277.8
695	26Nov1966	0.0	0.0	0.0	782.9	1288.1
696	27Nov1966	0.0	0.0	0.0	781.5	1289.5
697	28Nov1966	0.0	0.0	0.0	772.7	1298.3
698	29Nov1966	0.0	0.0	0.0	755.8	1315.1
699	30Nov1966	0.0	0.0	0.0	753.3	1317.6
700	01Dec1966	0.0	0.0	0.0	749.5	1321.5
701	02Dec1966	0.0	0.0	0.0	750.1	1320.9
702	03Dec1966	0.0	0.0	0.0	0.0	1067.7
703	04Dec1966	0.0	0.0	0.0	0.0	1067.7
704	05Dec1966	0.0	0.0	0.0	0.0	1067.7
705	06Dec1966	0.0	0.0	0.0	0.0	1067.7
706	07Dec1966	0.0	0.0	0.0	0.0	1067.7
707	08Dec1966	0.0	0.0	0.0	0.0	1067.7
708	09Dec1966	0.0	0.0	0.0	0.0	1067.7
709	10Dec1966	0.0	0.0	0.0	0.0	308.4
710	11Dec1966	0.0	0.0	0.0	0.0	308.4
711	12Dec1966	0.0	0.0	0.0	0.0	308.4
712	13Dec1966	0.0	0.0	0.0	0.0	308.4
713	14Dec1966	0.0	0.0	0.0	0.0	308.4
714	15Dec1966	0.0	0.0	0.0	0.0	308.4
715	16Dec1966	0.0	0.0	0.0	0.0	308.4
716	17Dec1966	0.0	0.0	0.0	0.0	309.0
717	18Dec1966	0.0	0.0	0.0	0.0	309.0
718	19Dec1966	0.0	0.0	0.0	0.0	309.0
719	20Dec1966	0.0	0.0	0.0	0.0	309.0
720	21Dec1966	0.0	0.0	0.0	0.0	309.0
721	22Dec1966	0.0	0.0	0.0	0.0	309.0
722	23Dec1966	0.0	0.0	0.0	0.0	309.0
723	24Dec1966	0.0	0.0	0.0	0.0	1046.6
724	25Dec1966	0.0	0.0	0.0	0.0	1046.6
725	26Dec1966	0.0	0.0	0.0	0.0	1046.6
726	27Dec1966	0.0	0.0	0.0	0.0	1046.6
727	28Dec1966	0.0	0.0	0.0	0.0	1046.6
728	29Dec1966	0.0	0.0	0.0	0.0	1046.6
729	30Dec1966	0.0	0.0	0.0	0.0	1046.6
730	31Dec1966	0.0	0.0	0.0	0.0	946.3
731	01Jan1967	0.0	0.0	0.0	0.0	946.3
732	02Jan1967	0.0	0.0	0.0	0.0	946.3
733	03Jan1967	0.0	0.0	0.0	0.0	946.3
734	04Jan1967	0.0	0.0	0.0	0.0	946.3
735	05Jan1967	0.0	0.0	0.0	0.0	946.3
736	06Jan1967	0.0	0.0	0.0	0.0	946.3
737	07Jan1967	0.0	0.0	0.0	0.0	932.6
738	08Jan1967	0.0	0.0	0.0	0.0	932.6
739	09Jan1967	0.0	0.0	0.0	0.0	932.6
740	10Jan1967	0.0	0.0	0.0	0.0	932.6
741	11Jan1967	0.0	0.0	0.0	0.0	932.6
742	12Jan1967	0.0	0.0	0.0	0.0	932.6
743	13Jan1967	0.0	0.0	0.0	0.0	932.6
744	14Jan1967	0.0	0.0	0.0	0.0	698.8
745	15Jan1967	0.0	0.0	0.0	0.0	698.8
746	16Jan1967	0.0	0.0	0.0	0.0	698.8
747	17Jan1967	0.0	0.0	0.0	0.0	698.8
748	18Jan1967	0.0	0.0	0.0	0.0	698.8
749	19Jan1967	0.0	0.0	0.0	0.0	698.8
750	20Jan1967	0.0	0.0	0.0	0.0	698.8
751	21Jan1967	0.0	0.0	0.0	0.0	665.3
752	22Jan1967	0.0	0.0	0.0	0.0	665.3
753	23Jan1967	0.0	0.0	0.0	0.0	665.3
754	24Jan1967	0.0	0.0	0.0	0.0	665.3
755	25Jan1967	0.0	0.0	0.0	0.0	665.3
756	26Jan1967	0.0	0.0	0.0	0.0	665.3
757	27Jan1967	0.0	0.0	0.0	0.0	665.3
758	28Jan1967	0.0	0.0	0.0	0.0	665.8
759	29Jan1967	0.0	0.0	0.0	0.0	665.8
760	30Jan1967	0.0	0.0	0.0	0.0	665.8
761	31Jan1967	0.0	0.0	0.0	0.0	665.8
762	01Feb1967	0.0	0.0	0.0	0.0	665.8
763	02Feb1967	0.0	0.0	0.0	0.0	665.8
764	03Feb1967	0.0	0.0	0.0	0.0	665.8
765	04Feb1967	0.0	0.0	0.0	0.0	666.1
766	05Feb1967	0.0	0.0	0.0	0.0	666.1
767	06Feb1967	0.0	0.0	0.0	0.0	666.1
768	07Feb1967	0.0	0.0	0.0	0.0	666.1
769	08Feb1967	0.0	0.0	0.0	0.0	666.1
770	09Feb1967	0.0	0.0	0.0	0.0	666.1
771	10Feb1967	0.0	0.0	0.0	0.0	666.1
772	11Feb1967	0.0	0.0	0.0	0.0	85.3
773	12Feb1967	0.0	0.0	0.0	0.0	85.3
774	13Feb1967	0.0	0.0	0.0	0.0	85.3
775	14Feb1967	0.0	0.0	0.0	0.0	85.3
776	15Feb1967	0.0	0.0	0.0	0.0	85.3
777	16Feb1967	0.0	0.0	0.0	0.0	85.3
778	17Feb1967	0.0	0.0	0.0	0.0	85.3
779	18Feb1967	0.0	0.0	0.0	0.0	188.9
780	19Feb1967	0.0	0.0	0.0	0.0	188.9
781	20Feb1967	0.0	0.0	0.0	0.0	188.9
782	21Feb1967	0.0	0.0	0.0	0.0	188.9
783	22Feb1967	0.0	0.0	0.0	0.0	188.9
784	23Feb1967	0.0	0.0	0.0	0.0	188.9
785	24Feb1967	0.0	0.0	0.0	0.0	188.9
786	25Feb1967	0.0	0.0	0.0	0.0	563.8
787	26Feb1967	0.0	0.0	0.0	0.0	563.8
788	27Feb1967	0.0	0.0	0.0	0.0	563.8
789	28Feb1967	0.0	0.0	0.0	0.0	563.8
790	01Mar1967	0.0	0.0	0.0	0.0	563.8
791	02Mar1967	0.0	0.0	0.0	0.0	563.8
792	03Mar1967	0.0	0.0	0.0	0.0	563.8
793	04Mar1967	0.0	0.0	0.0	0.0	399.3
794	05Mar1967	0.0	0.0	0.0	0.0	399.3
795	06Mar1967	0.0	0.0	0.0	0.0	399.3
796	07Mar1967	0.0	0.0	0.0	0.0	399.3
797	08Mar1967	0.0	0.0	0.0	0.0	399.3
798	09Mar1967	0.0	0.0	0.0	0.0	399.3
799	10Mar1967	0.0	0.0	0.0	0.0	399.3
800	11Mar1967	0.0	0.0	0.0	0.0	1018.4
801	12Mar1967	0.0	0.0	0.0	0.0	1018.4
802	13Mar1967	0.0	0.0	0.0	0.0	1018.4
803	14Mar1967	0.0	0.0	0.0	0.0	1018.4
804	15Mar1967	0.0	0.0	0.0	0.0	1018.4
805	16Mar1967	0.0	0.0	0.0	0.0	1018.4
806	17Mar1967	0.0	0.0	0.0	0.0	1018.4
807	18Mar1967	0.0	0.0	0.0	0.0	1070.7
808	19Mar1967	0.0	0.0	0.0	0.0	1070.7
809	20Mar1967	0.0	0.0	0.0	0.0	1070.7
810	21Mar1967	0.0	0.0	0.0	0.0	1070.7
811	22Mar1967	0.0	0.0	0.0	0.0	1070.7
812	23Mar1967	0.0	0.0	0.0	0.0	1070.7
813	24Mar1967	0.0	0.0	0.0	0.0	1070.7
814	25Mar1967	0.0	0.0	0.0	0.0	698.8
815	26Mar1967	0.0	0.0	0.0	0.0	698.8
816	27Mar1967	0.0	0.0	0.0	0.0	698.8
817	28Mar1967	0.0	0.0	0.0	0.0	698.8
818	29Mar1967	0.0	0.0	0.0	0.0	698.8
819	30Mar1967	0.0	0.0	0.0	0.0	698.8
820	31Mar1967	0.0	0.0	0.0	0.0	698.8
821	01Apr1967	0.0	0.0	0.0	0.0	925.7
822	02Apr1967	0.0	0.0	0.0	0.0	925.7
823	03Apr1967	0.0	0.0	0.0	0.0	925.7
824	04Apr1967	0.0	0.0	0.0	0.0	925.7
825	05Apr1967	0.0	0.0	0.0	0.0	925.7
826	06Apr1967	0.0	0.0	0.0	0.0	925.7
827	07Apr1967	0.0	0.0	0.0	0.0	925.7
828	08Apr1967	0.0	0.0	0.0	0.0	702.9
829	09Apr1967	0.0	0.0	0.0	0.0	702.9
830	10Apr1967	0.0	0.0	0.0	0.0	702.9
831	11Apr1967	0.0	0.0	0.0	0.0	702.9
832	12Apr1967	0.0	0.0	0.0	0.0	702.9
833	13Apr1967	0.0	0.0	0.0	0.0	702.9
834	14Apr1967	0.0	0.0	0.0	0.0	702.9
835	15Apr1967	0.0	0.0	0.0	0.0	42.6
836	16Apr1967	0.0	0.0	0.0	0.0	42.6
837	17Apr1967	0.0	0.0	0.0	0.0	42.6
838	18Apr1967	0.0	0.0	0.0	0.0	42.6
839	19Apr1967	0.0	0.0	0.0	0.0	42.6
840	20Apr1967	0.0	0.0	0.0	0.0	42.6
841	21Apr1967	0.0	0.0	0.0	0.0	42.6
842	22Apr1967	0.0	0.0	0.0	0.0	102.8
843	23Apr1967	0.0	0.0	0.0	0.0	102.8
844	24Apr1967	0.0	0.0	0.0	0.0	102.8
845	25Apr1967	0.0	0.0	0.0	0.0	102.8
846	26Apr1967	0.0	0.0	0.0	0.0	102.8
847	27Apr1967	0.0	0.0	0.0	0.0	102.8
848	28Apr1967	0.0	0.0	0.0	0.0	102.8
849	29Apr1967	0.0	0.0	0.0	0.0	105.3
850	30Apr1967	0.0	0.0	0.0	0.0	105.3
851	01May1967	0.0	0.0	0.0	0.0	105.3
852	02May1967	0.0	0.0	0.0	0.0	105.3
853	03May1967	0.0	0.0	0.0	0.0	105.3
854	04May1967	0.0	0.0	0.0	0.0	105.3
855	05May1967	0.0	0.0	0.0	0.0	105.3
856	06May1967	0.0	0.0	0.0	0.0	125.8
857	07May1967	0.0	0.0	0.0	0.0	125.8
858	08May1967	0.0	0.0	0.0	0.0	125.8
859	09May1967	0.0	0.0	0.0	0.0	125.8
860	10May1967	0.0	0.0	0.0	0.0	125.8
861	11May1967	0.0	0.0	0.0	0.0	125.8
862	12May1967	0.0	0.0	0.0	0.0	125.8
863	13May1967	0.0	0.0	0.0	0.0	125.1
864	14May1967	0.0	0.0	0.0	0.0	125.1
865	15May1967	0.0	0.0	0.0	0.0	125.1
866	16May1967	0.0	0.0	0.0	0.0	125.1
867	17May1967	0.0	0.0	0.0	0.0	125.1
868	18May1967	0.0	0.0	0.0	0.0	125.1
869	19May1967	0.0	0.0	0.0	0.0	125.1
870	20May1967	0.0	0.0	0.0	0.0	63.1
871	21May1967	0.0	0.0	0.0	0.0	63.1
872	22May1967	0.0	0.0	0.0	0.0	63.1
873	23May1967	0.0	0.0	0.0	0.0	63.1
874	24May1967	0.0	0.0	0.0	0.0	63.1
875	25May1967	0.0	0.0	0.0	0.0	63.1
876	26May1967	0.0	0.0	0.0	0.0	63.1
877	27May1967	0.0	0.0	0.0	0.0	113.7
878	28May1967	0.0	0.0	0.0	0.0	113.7
879	29May1967	0.0	0.0	0.0	0.0	113.7
880	30May1967	0.0	0.0	0.0	0.0	113.7
881	31May1967	0.0	0.0	0.0	0.0	113.7
882	01Jun1967	0.0	0.0	0.0	0.0	113.7
883	02Jun1967	0.0	0.0	0.0	0.0	113.7
884	03Jun1967	0.0	0.0	0.0	0.0	21.5
885	04Jun1967	0.0	0.0	0.0	0.0	21.5
886	05Jun1967	0.0	0.0	0.0	0.0	21.5
887	06Jun1967	0.0	0.0	0.0	0.0	21.5
888	07Jun1967	0.0	0.0	0.0	0.0	21.5
889	08Jun1967	0.0	0.0	0.0	0.0	21.5
890	09Jun1967	0.0	0.0	0.0	0.0	21.5
891	10Jun1967	0.0	0.0	0.0	0.0	1056.1
892	11Jun1967	0.0	0.0	0.0	0.0	1056.1
893	12Jun1967	0.0	0.0	0.0	41.7	657.3
894	13Jun1967	0.0	0.0	0.0	77.3	836.3
895	14Jun1967	0.0	0.0	0.0	106.7	600.3
896	15Jun1967	0.0	0.0	0.0	99.0	738.8
897	16Jun1967	0.0	0.0	0.0	113.7	742.1
898	17Jun1967	0.0	0.0	0.0	0.0	726.9
899	18Jun1967	0.0	0.0	0.0	0.0	726.9
900	19Jun1967	0.0	0.0	0.0	0.0	726.9
901	20Jun1967	0.0	0.0	0.0	0.0	726.9
902	21Jun1967	0.0	0.0	0.0	0.0	726.9
903	22Jun1967	0.0	0.0	0.0	0.0	726.9
904	23Jun1967	0.0	0.0	0.0	0.0	726.9
905	24Jun1967	0.0	0.0	0.0	0.0	726.9
906	25Jun1967	0.0	0.0	0.0	0.0	726.9
907	26Jun1967	0.0	0.0	0.0	0.0	726.9
908	27Jun1967	0.0	0.0	0.0	0.0	726.9
909	28Jun1967	0.0	0.0	0.0	0.0	726.9
910	29Jun1967	0.0	0.0	0.0	0.0	726.9
911	30Jun1967	0.0	0.0	0.0	0.0	726.9
