Date,Qo,WCA3A_Stg,NESRS2_Stg,Qi,Rain,PET,Za,Year
12/14/1984,601.4731868,8.819396337,7.283328533,819.6723847,0.244670652,0.6897,10.5,1984
12/21/1984,636.4999426,8.77397124,7.1819911,601.4731868,0,0.7602,10.45731707,1984
12/28/1984,615.7428825,8.709947586,7.121756554,636.4999426,0.463778261,0.8992,10.41463415,1984
1/4/1985,698.7711229,8.676512082,7.061061382,615.7428825,0.022892754,0.7979,10.37195122,1985
1/11/1985,698.7711229,8.613213857,7.036585808,698.7711229,0.028831159,0.97,10.32926829,1985
1/18/1985,463.9555286,8.537718137,7.004948616,698.7711229,0.096807971,0.9129,10.28658537,1985
1/25/1985,150.8680694,8.47717158,6.936259747,463.9555286,0.012196739,0.9789,10.24292453,1985
2/1/1985,130.6436045,8.412257353,6.766932964,150.8680694,0.045344928,1.0604,10.19339623,1985
2/8/1985,111.8805835,8.345315933,6.622804642,130.6436045,0.00076087,1.0911,10.14386792,1985
2/15/1985,122.8178262,8.277163982,6.488088131,111.8805835,0.025015942,1.122,10.09433962,1985
2/22/1985,77.04096259,8.202497323,6.364686012,122.8178262,0.692132971,1.2158,10.04481132,1985
3/1/1985,51.15046035,8.168813705,6.266281128,77.04096259,0.888787681,1.3533,9.995283019,1985
3/8/1985,73.048514,8.161600272,6.203652382,51.15046035,0,1.42,9.945754717,1985
3/15/1985,29.65312396,8.076803684,6.073199272,73.048514,0.657078986,1.3152,9.896226415,1985
3/22/1985,19.49374704,8.018571536,5.975489616,29.65312396,1.978740942,1.1889,9.846698113,1985
3/29/1985,16.07585855,8.124881426,5.928789139,19.49374704,0.09523442,1.369,9.797169811,1985
4/5/1985,4.549326598,8.038177013,5.770773411,16.07585855,0.351492029,1.5319,9.747641509,1985
4/12/1985,1.791444722,7.967434724,5.576544285,4.549326598,0.302816667,1.3681,9.698113208,1985
4/19/1985,0.777864166,7.88628912,5.416034698,1.791444722,0.389311957,1.4588,9.648584906,1985
4/26/1985,2.097876075,7.824365616,5.391309261,0.777864166,0.594450362,1.6114,9.599056604,1985
5/3/1985,28.92765106,7.748542786,5.25991106,2.097876075,1.462171739,1.5056,9.549528302,1985
5/10/1985,64.55830305,7.734127363,5.345394135,28.92765106,0.086168116,1.6597,9.5,1985
5/17/1985,64.54394025,7.654918353,5.203776836,64.55830305,0.673828986,1.7192,9.545751634,1985
5/24/1985,64.37893917,7.617453416,5.079662323,64.54394025,2.201487319,1.5306,9.591503268,1985
5/31/1985,55.33884486,7.620444616,5.070086479,64.37893917,3.196404348,1.347,9.637254902,1985
6/7/1985,323.7049841,7.847704093,5.349176884,55.33884486,2.762982971,1.4473,9.683006536,1985
6/14/1985,436.123016,8.048094908,5.525710583,323.7049841,1.478389493,1.4411,9.72875817,1985
6/21/1985,435.5904749,8.157297929,5.589081287,436.123016,1.87374058,1.2987,9.774509804,1985
6/28/1985,409.7768903,8.17763567,5.68350172,435.5904749,4.105291667,1.3017,9.820261438,1985
7/5/1985,84.48076,8.499937216,5.959238529,409.7768903,3.45203587,1.2482,9.866013072,1985
7/12/1985,229.30492,8.641503016,6.497703075,84.48076,0.891509058,1.1826,9.911764706,1985
7/19/1985,241.3736,8.73651727,6.496749401,229.30492,1.310336232,1.2533,9.95751634,1985
7/26/1985,0,9.196586927,6.576958656,241.3736,0.847086957,1.3546,10.00326797,1985
8/2/1985,0,9.40685304,6.564764023,0,2.029815942,1.3489,10.04901961,1985
8/9/1985,299.4733384,9.711180687,6.505058765,0,2.046643478,1.346,10.09477124,1985
8/16/1985,698.7711229,9.841561,6.577754021,299.4733384,1.311802899,0.9917,10.14052288,1985
8/23/1985,869.5060792,9.914129575,6.93422699,698.7711229,1.527782971,1.1175,10.18627451,1985
8/30/1985,1473.319376,9.99717013,7.220388412,869.5060792,2.228132246,1.1319,10.23202614,1985
9/6/1985,1951.364506,10.17116165,7.4587183,1473.319376,0.302298188,1.2345,10.27777778,1985
9/13/1985,2186.502431,10.14662011,7.572823524,1951.364506,2.693256884,1.0305,10.32352941,1985
9/20/1985,2606.10155,10.42943986,7.733084202,2186.502431,0.16626413,0.9837,10.36928105,1985
9/27/1985,1955.847268,10.43760173,7.774096012,2606.10155,0.891552536,0.962,10.41503268,1985
10/4/1985,1941.282434,10.48974578,7.865766525,1955.847268,0.814144928,0.9294,10.46078431,1985
10/11/1985,1617.748351,10.51927121,7.951541424,1941.282434,0.812238768,1.0523,10.5,1985
10/18/1985,2485.612545,10.55660057,7.866490364,1617.748351,0.093595652,0.9123,10.5,1985
10/25/1985,2442.456665,10.5259072,7.850651741,2485.612545,0.248954348,0.8793,10.5,1985
11/1/1985,1919.324328,10.45197996,7.883152962,2442.456665,0.767876449,0.8508,10.5,1985
11/8/1985,823.4002488,10.45026875,7.909158707,1919.324328,2.89855E-06,0.8074,10.5,1985
11/15/1985,1246.587714,10.40017891,7.786066055,823.4002488,0.942793478,0.8449,10.5,1985
11/22/1985,1834.348122,10.36767228,7.793282986,1246.587714,0.188737681,0.794,10.5,1985
11/29/1985,1842.735979,10.27883085,7.840890408,1834.348122,0.093836957,0.7648,10.5,1985
12/6/1985,1263.600641,10.19446309,7.863708496,1842.735979,0.422347101,0.9797,10.5,1985
12/13/1985,1184.184158,10.1829354,7.808085918,1263.600641,0.923671014,0.7055,10.5,1985
12/20/1985,1724.097168,10.20242564,7.789858818,1184.184158,1.723330435,0.6927,10.45731707,1985
12/27/1985,1614.381873,10.28529612,7.950752735,1724.097168,0.007894928,0.8352,10.41463415,1985
1/3/1986,1426.298555,10.2248462,7.918220043,1614.381873,0.041596739,0.8778,10.37195122,1986
1/10/1986,1426.543462,10.18662421,7.892408848,1426.298555,0.000689855,0.8904,10.32926829,1986
1/17/1986,1552.11602,10.08376948,7.811117649,1426.543462,0.137967754,0.924,10.28658537,1986
1/24/1986,1271.705319,9.958257039,7.771384716,1552.11602,1.188440942,0.9919,10.24292453,1986
1/31/1986,865.5383803,9.911396662,7.81574297,1271.705319,0.057251812,1.0638,10.19339623,1986
2/7/1986,1130.015271,9.796678225,7.664980888,865.5383803,0.37789529,1.0901,10.14386792,1986
2/14/1986,1132.41836,9.689843814,7.640931606,1130.015271,2.000474638,1.173,10.09433962,1986
2/21/1986,399.6770636,9.729310036,7.849901199,1132.41836,1.752562681,1.0697,10.04481132,1986
2/28/1986,1151.186189,9.792912165,7.635018349,399.6770636,1.206194565,1.1616,9.995283019,1986
3/7/1986,1610.064017,9.816013972,7.631443024,1151.186189,1.331571377,1.0485,9.945754717,1986
3/14/1986,1726.189663,9.99317042,7.820227623,1610.064017,0.017971377,1.311,9.896226415,1986
3/21/1986,1731.037808,9.942400297,7.750731945,1726.189663,0.644861594,1.5039,9.846698113,1986
3/28/1986,1371.81309,9.852306048,7.761214733,1731.037808,0.003636594,1.5585,9.797169811,1986
4/4/1986,1177.454398,9.685320218,7.678832531,1371.81309,0,1.6423,9.747641509,1986
4/11/1986,996.6211968,9.507383347,7.613896847,1177.454398,0.031562319,1.5275,9.698113208,1986
4/18/1986,808.7215588,9.335829417,7.527847767,996.6211968,0.249858333,1.4741,9.648584906,1986
4/25/1986,714.3125575,9.198400497,7.45963335,808.7215588,0.377021739,1.4229,9.599056604,1986
5/2/1986,802.3235581,9.094876925,7.374518871,714.3125575,1.436698551,1.4994,9.549528302,1986
5/9/1986,865.1098287,9.070693016,7.382980824,802.3235581,0.860931884,1.5643,9.5,1986
5/16/1986,854.2117834,8.958277384,7.374878883,865.1098287,1.216958696,1.1867,9.545751634,1986
5/23/1986,762.3644219,8.906720797,7.400922298,854.2117834,4.834883696,1.1718,9.591503268,1986
5/30/1986,289.64832,9.180792173,7.616428375,762.3644219,4.319138406,1.1842,9.637254902,1986
6/6/1986,568.1044281,9.502871513,7.581044197,289.64832,2.203372464,1.2637,9.683006536,1986
6/13/1986,1756.058756,9.834235827,7.579559803,568.1044281,1.223993841,1.3652,9.72875817,1986
6/20/1986,1778.39814,10.12060229,7.787550449,1756.058756,0.478447826,1.515,9.774509804,1986
6/27/1986,2183.988256,10.22905795,7.731626987,1778.39814,0.666587319,1.3624,9.820261438,1986
7/4/1986,2019.889975,10.24401156,7.758056164,2183.988256,1.672864855,1.3592,9.866013072,1986
7/11/1986,2108.936996,10.32625389,7.846893311,2019.889975,1.413103261,1.3093,9.911764706,1986
7/18/1986,2081.623341,10.27058188,7.864347935,2108.936996,1.666998551,1.2333,9.95751634,1986
7/25/1986,1923.034638,10.22172769,7.890419483,2081.623341,2.857172826,1.2295,10.00326797,1986
8/1/1986,2100.901037,10.31512896,7.959462166,1923.034638,1.179863768,1.2367,10.04901961,1986
8/8/1986,2187.647229,10.29596742,7.900997162,2100.901037,0.404396739,1.2646,10.09477124,1986
8/15/1986,2072.223097,10.21035163,7.843666077,2187.647229,1.387673188,1.1815,10.14052288,1986
8/22/1986,1288.720455,10.21971671,7.907905579,2072.223097,0.067881522,1.2556,10.18627451,1986
8/29/1986,1313.838987,10.13656839,7.833246231,1288.720455,1.331396739,1.0277,10.23202614,1986
9/5/1986,1316.583225,10.1733106,7.82806921,1313.838987,0.457018116,0.9546,10.27777778,1986
9/12/1986,1962.000422,10.09996478,7.815525055,1316.583225,0.221425725,1.0748,10.32352941,1986
9/19/1986,1025.790659,9.949983915,7.834134102,1962.000422,0.481885145,0.887,10.36928105,1986
9/26/1986,3.331039904,9.880636851,7.689629078,1025.790659,0.586774275,1.0991,10.41503268,1986
10/3/1986,3.519613097,9.880085627,7.477321148,3.331039904,1.90649529,1.0275,10.46078431,1986
10/10/1986,1067.374521,10.01154391,7.358670712,3.519613097,0.78066558,0.8032,10.5,1986
10/17/1986,1865.282118,9.969453812,7.456327915,1067.374521,0.338192029,0.848,10.5,1986
10/24/1986,1739.985036,9.887498538,7.611922264,1865.282118,1.110115217,0.797,10.5,1986
10/31/1986,729.9187892,9.927468936,7.753268242,1739.985036,0.047505797,0.8195,10.5,1986
11/7/1986,896.1081003,9.905626297,7.633337021,729.9187892,0.257277536,0.8002,10.5,1986
11/14/1986,1536.013885,9.874941826,7.654624939,896.1081003,0.047838406,0.8782,10.5,1986
11/21/1986,1057.589449,9.789982478,7.72326231,1536.013885,0.110930435,0.8275,10.5,1986
11/28/1986,698.7711229,9.730672201,7.670817375,1057.589449,0.069062681,0.7883,10.5,1986
12/5/1986,947.8265866,9.666489601,7.572738171,698.7711229,3.517792754,0.6493,10.5,1986
12/12/1986,313.5028185,9.909722646,7.729021549,947.8265866,0.689832609,0.8648,10.5,1986
12/19/1986,0,10.12629032,7.542354584,313.5028185,0.019278261,0.7562,10.45731707,1986
12/26/1986,0.589291016,10.27288659,7.331767559,0,0.019737319,0.8041,10.41463415,1986
1/2/1987,925.9954945,10.36103598,7.170532703,0.589291016,0.249262681,0.9189,10.37195122,1987
1/9/1987,906.3427844,10.33965047,7.210309029,925.9954945,0.005205797,0.9375,10.32926829,1987
1/16/1987,1433.370031,10.23947144,7.264673233,906.3427844,0.735652174,0.9151,10.28658537,1987
1/23/1987,1712.341897,10.15530809,7.46440649,1433.370031,0.561932246,0.9508,10.24292453,1987
1/30/1987,1541.891398,10.05800788,7.573697567,1712.341897,0.170103261,0.8524,10.19339623,1987
2/6/1987,918.3913043,9.939021746,7.613394737,1541.891398,0.46248442,0.9065,10.14386792,1987
2/13/1987,1361.164148,9.859738032,7.572954178,918.3913043,3.510498913,0.9963,10.09433962,1987
2/20/1987,1668.306144,10.03774897,7.756429672,1361.164148,0.001874638,1.1141,10.04481132,1987
2/27/1987,1238.215237,9.904574076,7.720524788,1668.306144,0.645185145,1.1688,9.995283019,1987
3/6/1987,1008.151283,9.83382988,7.732720375,1238.215237,2.112408696,1.0943,9.945754717,1987
3/13/1987,1394.951335,9.900994937,7.718702793,1008.151283,0.025652899,1.0809,9.896226415,1987
3/20/1987,1585.405856,9.804926872,7.682187557,1394.951335,0.294348551,1.3512,9.846698113,1987
3/27/1987,1600.499365,9.696906726,7.660774231,1585.405856,0.266003261,1.4708,9.797169811,1987
4/3/1987,1480.333793,9.571907043,7.61868906,1600.499365,0,1.5119,9.747641509,1987
4/10/1987,769.7386701,9.384634336,7.554452896,1480.333793,0.035044203,1.5379,9.698113208,1987
4/17/1987,144.9249634,9.213198662,7.361918926,769.7386701,1.882041304,1.1905,9.648584906,1987
4/24/1987,798.3745358,9.264468829,7.297729492,144.9249634,0.867722464,1.2738,9.599056604,1987
5/1/1987,1088.856801,9.178105354,7.290763855,798.3745358,0.068521014,1.4625,9.549528302,1987
5/8/1987,934.2599117,9.032803218,7.325005531,1088.856801,0.469182246,1.2616,9.5,1987
5/15/1987,633.3862777,8.950864792,7.336116314,934.2599117,0.260411957,1.2593,9.545751634,1987
5/22/1987,507.6388501,8.840749741,7.231118202,633.3862777,0.232663406,1.4252,9.591503268,1987
5/29/1987,495.3834864,8.740496953,7.120658398,507.6388501,0.748306522,1.3705,9.637254902,1987
6/5/1987,443.1475981,8.664980253,7.05249691,495.3834864,2.179507971,1.3395,9.683006536,1987
6/12/1987,136.008367,8.725469589,7.251898289,443.1475981,1.543123188,1.4254,9.72875817,1987
6/19/1987,36.5360438,8.767006556,7.055805206,136.008367,0.630269203,1.3689,9.774509804,1987
6/26/1987,12.1629668,8.712247531,6.924816608,36.5360438,1.521375362,1.2709,9.820261438,1987
7/3/1987,467.8970806,8.734862963,6.867278576,12.1629668,0.801839493,1.3818,9.866013072,1987
7/10/1987,428.2967071,8.691741625,6.823069096,467.8970806,1.624813768,1.3086,9.911764706,1987
7/17/1987,96.45514993,8.726165771,7.013689518,428.2967071,1.709029348,1.4149,9.95751634,1987
7/24/1987,27.69667829,8.80567646,7.142703056,96.45514993,0.441025725,1.3787,10.00326797,1987
7/31/1987,11.07867132,8.70361042,6.995674133,27.69667829,1.611067754,1.2283,10.04901961,1987
8/7/1987,226.5234588,8.748471896,7.140182972,11.07867132,0.847948551,1.1783,10.09477124,1987
8/14/1987,302.0469978,8.687360764,7.06662178,226.5234588,1.829831522,1.1046,10.14052288,1987
8/21/1987,401.6136155,8.7640028,7.173962116,302.0469978,1.146150362,1.2468,10.18627451,1987
8/28/1987,602.255409,8.766932487,7.23906517,401.6136155,2.572606159,1.0434,10.23202614,1987
9/4/1987,689.2982231,8.857486089,7.347850323,602.255409,4.320465942,0.8001,10.27777778,1987
9/11/1987,904.9613779,9.132983843,7.627978802,689.2982231,0.382703261,1.2686,10.32352941,1987
9/18/1987,909.0694308,9.095006307,7.590553761,904.9613779,2.351850725,1.0825,10.36928105,1987
9/25/1987,877.7222112,9.307157199,7.822005272,909.0694308,0.016173551,1.0274,10.41503268,1987
10/2/1987,1584.528095,9.358929952,7.703558445,877.7222112,0.008709783,1.0815,10.46078431,1987
10/9/1987,506.9230381,9.299834887,7.701219082,1584.528095,3.111957971,0.891,10.5,1987
10/16/1987,783.6804912,9.564746857,8.00084877,506.9230381,0.692366667,0.8689,10.5,1987
10/23/1987,1097.152688,9.684622447,7.850337029,783.6804912,0.009584058,0.9176,10.5,1987
10/30/1987,1097.152688,9.799572309,7.776786327,1097.152688,0.655531522,0.9055,10.5,1987
11/6/1987,1097.152688,9.924866358,7.745629311,1097.152688,0.282323188,0.7186,10.5,1987
11/13/1987,1097.152688,10.00695133,7.708937168,1097.152688,0.786069203,0.8388,10.5,1987
11/20/1987,1097.382353,10.13633442,7.821363926,1097.152688,0.311132609,0.7953,10.5,1987
11/27/1987,1097.550687,10.22973792,7.76131916,1097.382353,0.015462681,0.8472,10.5,1987
12/4/1987,1550.156781,10.19927883,7.716789722,1097.550687,0.050422826,0.9695,10.5,1987
12/11/1987,825.1274208,10.09034697,7.74108696,1550.156781,0.173612681,0.6863,10.5,1987
12/18/1987,97.02087292,10.04574553,7.644659996,825.1274208,0.80315,0.6854,10.45731707,1987
12/25/1987,0.282859688,10.11516031,7.461200714,97.02087292,0.251278623,0.8382,10.41463415,1987
1/1/1988,598.9938201,10.10874939,7.285071373,0.282859688,0.570076087,0.8618,10.37195122,1988
1/8/1988,1631.858617,10.09434859,7.371593475,598.9938201,1.95652E-05,0.8613,10.32926829,1988
1/15/1988,1693.423354,9.951329867,7.509338856,1631.858617,0.59959058,0.6648,10.28658537,1988
1/22/1988,1489.589967,9.854477882,7.639986038,1693.423354,0.061328623,1.041,10.24292453,1988
1/29/1988,1313.307713,9.714426676,7.651040554,1489.589967,0.835130072,0.9366,10.19339623,1988
2/5/1988,1394.951335,9.658214887,7.661975861,1313.307713,0.000123913,1.2026,10.14386792,1988
2/12/1988,1300.909694,9.515889168,7.636636734,1394.951335,0.336585507,0.8112,10.09433962,1988
2/19/1988,1329.318087,9.405911446,7.617918968,1300.909694,0.05005471,1.2429,10.04481132,1988
2/26/1988,1272.501231,9.249420166,7.549155235,1329.318087,0.439502174,1.0488,9.995283019,1988
3/4/1988,848.8239437,9.130508741,7.518178463,1272.501231,1.119097464,1.1523,9.945754717,1988
3/11/1988,839.4148689,9.079183578,7.375049114,848.8239437,0.077241667,1.3703,9.896226415,1988
3/18/1988,720.2775598,8.940279643,7.286478996,839.4148689,0.103893116,1.3696,9.846698113,1988
3/25/1988,785.6562754,8.815085093,7.171044827,720.2775598,0.158652536,1.535,9.797169811,1988
4/1/1988,150.9185986,8.688564936,7.12357235,785.6562754,0.063292029,1.5287,9.747641509,1988
4/8/1988,605.0488924,8.557250341,6.909464836,150.9185986,2.036993116,1.491,9.698113208,1988
4/15/1988,183.9752018,8.613701502,7.000669003,605.0488924,0,1.7055,9.648584906,1988
4/22/1988,108.8604119,8.480793953,6.812186241,183.9752018,0.567463406,1.3781,9.599056604,1988
4/29/1988,97.1346113,8.437029203,6.697383881,108.8604119,0.571988406,1.6109,9.549528302,1988
5/6/1988,145.7916948,8.382921219,6.611945629,97.1346113,1.698288768,1.3773,9.5,1988
5/13/1988,722.3008857,8.418986956,6.632553577,145.7916948,3.429372826,1.403,9.545751634,1988
5/20/1988,715.6569103,8.725569089,7.335308075,722.3008857,1.159448551,1.2952,9.591503268,1988
5/27/1988,1004.975433,8.690741221,7.584865093,715.6569103,2.565949638,1.2029,9.637254902,1988
6/3/1988,1016.886709,8.73992602,7.592007637,1004.975433,0.815981884,1.2916,9.683006536,1988
6/10/1988,1062.768185,8.653778394,7.539065838,1016.886709,0.879919928,1.2445,9.72875817,1988
6/17/1988,747.0368669,8.627669652,7.577105522,1062.768185,2.040215217,1.3443,9.774509804,1988
6/24/1988,247.8965128,8.729881287,7.755052567,747.0368669,1.733639493,1.2569,9.820261438,1988
7/1/1988,776.4706839,8.813914935,7.63142395,247.8965128,3.792000362,1.2611,9.866013072,1988
7/8/1988,877.7222112,9.057091395,7.733006001,776.4706839,0.740267029,1.3011,9.911764706,1988
7/15/1988,1244.495801,9.273456891,7.689105511,877.7222112,2.631011957,1.1064,9.95751634,1988
7/22/1988,1072.504299,9.437749227,7.88642168,1244.495801,2.158837319,1.1603,10.00326797,1988
7/29/1988,1199.329765,9.667979876,8.02509594,1072.504299,1.423737319,1.3717,10.04901961,1988
8/5/1988,1288.297697,9.847009341,7.899878502,1199.329765,1.773821014,1.1173,10.09477124,1988
8/12/1988,1871.372728,10.14447975,7.923701286,1288.297697,0.501903261,1.1985,10.14052288,1988
8/19/1988,293.6917549,10.15918414,7.840080738,1871.372728,0.48332029,1.2733,10.18627451,1988
8/26/1988,1692.749966,10.19589202,7.597332001,293.6917549,0.116775725,1.0257,10.23202614,1988
9/2/1988,2179.719932,10.07149633,7.65092802,1692.749966,0.979538768,1.2187,10.27777778,1988
9/9/1988,1063.629378,9.990478516,7.752069473,2179.719932,1.325658696,0.953,10.32352941,1988
9/16/1988,2166.437911,10.04456361,7.902479649,1063.629378,0.011408696,1.2457,10.36928105,1988
9/23/1988,2261.369135,9.867667834,7.862855911,2166.437911,0,1.0369,10.41503268,1988
9/30/1988,1530.622723,9.695196152,7.849767685,2261.369135,0.001050362,1.0337,10.46078431,1988
10/7/1988,1810.182616,9.554807345,7.825490475,1530.622723,0.420208333,1.0403,10.5,1988
10/14/1988,1512.477428,9.411761602,7.804318428,1810.182616,0.572969203,1.0792,10.5,1988
10/21/1988,1454.110028,9.282233238,7.797830582,1512.477428,0.116732971,0.9327,10.5,1988
10/28/1988,842.5177743,9.157846133,7.754597664,1454.110028,0.482018841,0.9445,10.5,1988
11/4/1988,704.7435453,9.095980008,7.606462955,842.5177743,0.484227174,0.8055,10.5,1988
11/11/1988,698.7711229,9.036888123,7.4820714,704.7435453,0.008709783,0.9134,10.5,1988
11/18/1988,974.118044,8.949490547,7.380469322,698.7711229,0.032363406,0.7515,10.5,1988
11/25/1988,1211.031289,8.860188484,7.352437019,974.118044,0.221527536,0.8154,10.5,1988
12/2/1988,851.6745695,8.785324732,7.373277187,1211.031289,0.076915942,0.9918,10.5,1988
12/9/1988,474.4059729,8.691264788,7.285737991,851.6745695,0.004523913,0.8919,10.5,1988
12/16/1988,724.8703643,8.620409966,7.138878822,474.4059729,0.16530942,0.744,10.45731707,1988
12/23/1988,564.8890563,8.577685356,7.111638546,724.8703643,0.368881159,0.7565,10.41463415,1988
12/30/1988,369.1790431,8.548561414,7.070322037,564.8890563,0.255278261,0.8383,10.37195122,1988
1/6/1989,374.5626615,8.504719416,6.952814102,369.1790431,0.026002899,0.8523,10.32926829,1989
1/13/1989,18.27225753,8.449239095,6.858745098,374.5626615,0.006124275,0.9604,10.28658537,1989
1/20/1989,116.5543997,8.387774626,6.678214073,18.27225753,0.012253261,1.1027,10.24292453,1989
1/27/1989,56.42756046,8.322609425,6.53990078,116.5543997,0.049911957,1.0052,10.19339623,1989
2/3/1989,18.97510942,8.264730453,6.415224552,56.42756046,0.909541667,1.0387,10.14386792,1989
2/10/1989,24.96193654,8.275086244,6.299229622,18.97510942,0.749572826,0.8509,10.09433962,1989
2/17/1989,61.14440457,8.277137121,6.216655254,24.96193654,0.17947971,1.1484,10.04481132,1989
2/24/1989,59.84796624,8.208134333,6.098137379,61.14440457,0.049728261,1.3041,9.995283019,1989
3/3/1989,43.40708611,8.131112099,5.976899147,59.84796624,0.102004348,1.3167,9.945754717,1989
3/10/1989,49.1370444,8.060492992,5.867016315,43.40708611,1.249186957,1.4671,9.896226415,1989
3/17/1989,58.21212583,8.148069064,5.869152546,49.1370444,1.136125362,1.3854,9.846698113,1989
3/24/1989,47.2041707,8.09784317,5.725861549,58.21212583,1.335301812,1.1335,9.797169811,1989
3/31/1989,20.22614726,8.100420157,5.699113846,47.2041707,0.185836957,1.4692,9.747641509,1989
4/7/1989,13.15297521,7.99913311,5.59739399,20.22614726,1.369306522,1.4137,9.698113208,1989
4/14/1989,0.683577604,8.028803031,5.483106613,13.15297521,0.075396377,1.7221,9.648584906,1989
4/21/1989,4.101465622,7.920684497,5.321730137,0.683577604,0.81534529,1.4584,9.599056604,1989
4/28/1989,0.330002986,7.929263274,5.287854671,4.101465622,0.436209783,1.6709,9.549528302,1989
5/5/1989,1.980017915,7.845943133,5.144995213,0.330002986,0.097563043,1.4901,9.5,1989
5/12/1989,9.291277643,7.747907162,5.012308598,1.980017915,1.093835145,1.6442,9.545751634,1989
5/19/1989,65.0389435,7.707125823,5.000311375,9.291277643,0.318071739,1.7284,9.591503268,1989
5/26/1989,65.0389435,7.605134328,4.853692532,65.0389435,1.381133696,1.2481,9.637254902,1989
6/2/1989,64.02131166,7.620287259,4.811051846,65.0389435,3.036461594,1.2937,9.683006536,1989
6/9/1989,58.31623869,7.819859187,5.042784691,64.02131166,1.240568478,1.1868,9.72875817,1989
6/16/1989,59.58910832,7.84766833,5.094568729,58.31623869,1.024467391,1.4033,9.774509804,1989
6/23/1989,54.89835115,7.837189674,5.047003269,59.58910832,1.604449638,1.38,9.820261438,1989
6/30/1989,60.48483075,7.946098328,5.083039284,54.89835115,0.801703261,1.2307,9.866013072,1989
7/7/1989,19.49374759,7.971267859,5.233388424,60.48483075,0.824192754,1.2248,9.911764706,1989
7/14/1989,28.5216848,7.945186615,5.283426762,19.49374759,2.099809058,1.2815,9.95751634,1989
7/21/1989,47.82685742,8.008371035,5.352945328,28.5216848,2.27316087,1.2692,10.00326797,1989
7/28/1989,56.9019394,8.113934676,5.679019451,47.82685742,1.657010145,1.2238,10.04901961,1989
8/4/1989,53.5311958,8.159171581,5.669737339,56.9019394,1.560187681,1.0222,10.09477124,1989
8/11/1989,57.9155206,8.198126316,5.767593384,53.5311958,0.859467754,1.0832,10.14052288,1989
8/18/1989,57.93909257,8.202077866,5.766499043,57.9155206,0.960407971,1.108,10.18627451,1989
8/25/1989,55.98264827,8.226940473,5.706331253,57.93909257,1.900851449,1.2344,10.23202614,1989
9/1/1989,47.0961388,8.40296332,5.732584953,55.98264827,1.370523913,0.9798,10.27777778,1989
9/8/1989,66.9670306,8.674552917,5.698822498,47.0961388,0.324824275,1.1607,10.32352941,1989
9/15/1989,63.52557,8.689656576,5.62416935,66.9670306,1.340492754,0.9001,10.36928105,1989
9/22/1989,137.4462345,8.751375516,5.795380592,63.52557,0.233951449,0.9831,10.41503268,1989
9/29/1989,221.8798472,8.693398794,5.745351315,137.4462345,0.012816304,1.0981,10.46078431,1989
10/6/1989,398.3828378,8.630783399,5.661469936,221.8798472,0.34036413,0.9661,10.5,1989
10/13/1989,731.2386802,8.631993294,5.635005951,398.3828378,0.212201812,0.9262,10.5,1989
10/20/1989,804.3592589,8.59632047,5.65449667,731.2386802,0.045325,1.0403,10.5,1989
10/27/1989,81.79359326,8.548802376,5.633649349,804.3592589,0.089274275,0.9479,10.5,1989
11/3/1989,139.6619683,8.543092728,5.699864864,81.79359326,0.284571739,0.8126,10.5,1989
11/10/1989,284.390393,8.545431455,5.857749939,139.6619683,0.239082609,0.783,10.5,1989
11/17/1989,628.7648021,8.534544945,5.85519886,284.390393,0.26873587,0.809,10.5,1989
11/24/1989,278.733198,8.530678431,5.857275486,628.7648021,0.680698551,0.5215,10.5,1989
12/1/1989,570.1799744,8.553587596,5.960236073,278.733198,0.017081522,0.7639,10.5,1989
12/8/1989,399.081403,8.515953382,6.089542866,570.1799744,0.119929348,0.7162,10.5,1989
12/15/1989,293.0528693,8.476911863,6.194000244,399.081403,0,0.8397,10.45731707,1989
12/22/1989,229.4670181,8.421843847,6.189890862,293.0528693,0.097038768,0.7682,10.41463415,1989
12/29/1989,353.7328038,8.39101394,6.091986179,229.4670181,0.275148913,0.8462,10.37195122,1989
1/5/1990,66.44845429,8.346498171,5.994468212,353.7328038,0.19942971,0.8196,10.32926829,1990
1/12/1990,42.6882404,8.311377366,5.893203259,66.44845429,0.222103986,0.8875,10.28658537,1990
1/19/1990,47.54399975,8.259980043,5.747821331,42.6882404,0.001776812,1.0838,10.24292453,1990
1/26/1990,53.10690574,8.191322327,5.577237129,47.54399975,1.331971377,0.9989,10.19339623,1990
2/2/1990,41.2739422,8.256189028,5.495050907,53.10690574,0.319865217,0.9479,10.14386792,1990
2/9/1990,31.37385412,8.219758828,5.366881371,41.2739422,0.014194928,1.1331,10.09433962,1990
2/16/1990,16.75943683,8.14905103,5.236328602,31.37385412,0.340571739,1.3239,10.04481132,1990
2/23/1990,32.59957998,8.096367359,5.130358696,16.75943683,0.285469203,1.3555,9.995283019,1990
3/2/1990,13.78941039,8.044613838,5.092180729,32.59957998,0.627380072,1.1976,9.945754717,1990
3/9/1990,44.59754566,8.005545616,5.091674328,13.78941039,0.447456159,1.3415,9.896226415,1990
3/16/1990,49.1940144,7.983433247,5.117595196,44.59754566,0.118347101,1.2378,9.846698113,1990
3/23/1990,61.66341249,7.912799994,5.096700192,49.1940144,0.433222464,1.4908,9.797169811,1990
3/30/1990,63.57271612,7.875201543,5.069900513,61.66341249,1.043324638,1.2745,9.747641509,1990
