index	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17
Strcuture	Vero	Okee	Stuart	CPoint	MHaven	LaBell	WPBIA	BGlade	DevGar	FtMyer	Naples	FTL	EverGl	MIA	TTrail	Homest	Flamin
7/5/1965	0.00	0.19	0.20	0.19	0.18	0.18	0.19	0.18	0.18	0.19	0.20	0.20	0.20	0.20	0.20	0.21	0.22
7/6/1965	0.00	0.20	0.21	0.19	0.19	0.19	0.20	0.19	0.19	0.20	0.21	0.21	0.20	0.21	0.20	0.21	0.22
7/7/1965	0.00	0.18	0.20	0.18	0.18	0.18	0.19	0.18	0.18	0.19	0.20	0.20	0.19	0.20	0.19	0.20	0.21
7/8/1965	0.00	0.18	0.19	0.18	0.18	0.18	0.19	0.18	0.17	0.19	0.20	0.20	0.19	0.20	0.19	0.21	0.21
7/9/1965	0.00	0.20	0.21	0.20	0.20	0.20	0.20	0.19	0.19	0.21	0.21	0.21	0.20	0.21	0.20	0.21	0.22
7/10/1965	0.00	0.19	0.20	0.19	0.18	0.18	0.19	0.18	0.18	0.19	0.20	0.20	0.19	0.20	0.19	0.20	0.21
7/11/1965	0.00	0.17	0.18	0.17	0.16	0.17	0.17	0.16	0.16	0.18	0.18	0.17	0.16	0.17	0.16	0.17	0.18
7/12/1965	0.00	0.17	0.18	0.17	0.16	0.16	0.17	0.16	0.15	0.17	0.18	0.17	0.16	0.17	0.16	0.17	0.18
7/13/1965	0.00	0.15	0.17	0.15	0.15	0.15	0.16	0.15	0.14	0.16	0.17	0.17	0.15	0.16	0.15	0.17	0.18
7/14/1965	0.00	0.17	0.18	0.17	0.16	0.16	0.17	0.16	0.16	0.17	0.18	0.18	0.17	0.18	0.17	0.18	0.19
7/15/1965	0.00	0.19	0.20	0.19	0.18	0.18	0.19	0.18	0.18	0.19	0.20	0.20	0.19	0.20	0.19	0.20	0.21
7/16/1965	0.00	0.19	0.20	0.19	0.18	0.18	0.20	0.19	0.18	0.19	0.20	0.21	0.20	0.21	0.20	0.22	0.22
7/17/1965	0.00	0.17	0.18	0.18	0.17	0.18	0.18	0.17	0.17	0.19	0.20	0.20	0.20	0.20	0.20	0.21	0.22
7/18/1965	0.00	0.17	0.18	0.17	0.17	0.18	0.17	0.17	0.17	0.19	0.20	0.19	0.20	0.20	0.20	0.21	0.23
7/19/1965	0.00	0.17	0.18	0.17	0.17	0.17	0.17	0.17	0.17	0.19	0.20	0.19	0.19	0.20	0.19	0.21	0.22
7/20/1965	0.00	0.16	0.18	0.17	0.17	0.17	0.17	0.16	0.16	0.18	0.19	0.19	0.19	0.19	0.18	0.20	0.21
7/21/1965	0.00	0.17	0.19	0.18	0.17	0.17	0.18	0.17	0.17	0.19	0.19	0.20	0.19	0.20	0.19	0.20	0.21
7/22/1965	0.00	0.17	0.18	0.17	0.17	0.17	0.18	0.17	0.17	0.18	0.20	0.20	0.19	0.20	0.19	0.21	0.22
7/23/1965	0.00	0.17	0.19	0.17	0.17	0.17	0.18	0.17	0.17	0.19	0.19	0.19	0.18	0.19	0.18	0.19	0.20
7/24/1965	0.00	0.17	0.18	0.17	0.17	0.17	0.17	0.17	0.17	0.18	0.19	0.18	0.18	0.18	0.17	0.19	0.20
7/25/1965	0.00	0.17	0.18	0.17	0.17	0.17	0.17	0.16	0.16	0.18	0.19	0.18	0.18	0.18	0.18	0.19	0.20
7/26/1965	0.00	0.16	0.18	0.16	0.16	0.16	0.16	0.16	0.15	0.17	0.18	0.17	0.16	0.17	0.16	0.17	0.18
7/27/1965	0.00	0.16	0.17	0.15	0.15	0.15	0.15	0.15	0.15	0.17	0.17	0.16	0.15	0.16	0.15	0.16	0.17
7/28/1965	0.00	0.16	0.17	0.16	0.15	0.16	0.15	0.15	0.15	0.17	0.17	0.16	0.15	0.15	0.14	0.15	0.17
7/29/1965	0.00	0.16	0.17	0.15	0.15	0.15	0.16	0.15	0.15	0.16	0.17	0.16	0.15	0.16	0.15	0.16	0.17
7/30/1965	0.00	0.15	0.17	0.16	0.15	0.15	0.16	0.15	0.15	0.16	0.17	0.17	0.16	0.17	0.16	0.18	0.19
7/31/1965	0.00	0.17	0.18	0.17	0.17	0.17	0.18	0.17	0.17	0.18	0.19	0.19	0.18	0.19	0.18	0.20	0.21
8/1/1965	0.00	0.18	0.20	0.19	0.18	0.18	0.19	0.18	0.18	0.19	0.20	0.21	0.19	0.21	0.20	0.21	0.22
8/2/1965	0.00	0.18	0.19	0.18	0.17	0.17	0.19	0.18	0.17	0.18	0.19	0.20	0.19	0.20	0.19	0.20	0.21
8/3/1965	0.00	0.17	0.19	0.18	0.17	0.17	0.18	0.17	0.17	0.19	0.20	0.20	0.19	0.20	0.19	0.21	0.21
8/4/1965	0.00	0.17	0.19	0.17	0.17	0.17	0.17	0.17	0.17	0.18	0.19	0.19	0.18	0.19	0.18	0.19	0.20
8/5/1965	0.00	0.17	0.19	0.17	0.16	0.16	0.17	0.16	0.16	0.18	0.18	0.18	0.17	0.18	0.17	0.18	0.19
8/6/1965	0.00	0.18	0.20	0.18	0.18	0.18	0.19	0.18	0.17	0.19	0.20	0.20	0.19	0.20	0.19	0.20	0.21
8/7/1965	0.00	0.18	0.19	0.18	0.18	0.18	0.18	0.18	0.18	0.19	0.20	0.20	0.20	0.21	0.20	0.22	0.23
8/8/1965	0.00	0.17	0.19	0.17	0.17	0.17	0.18	0.17	0.17	0.19	0.20	0.19	0.19	0.19	0.18	0.20	0.21
8/9/1965	0.00	0.17	0.19	0.17	0.17	0.17	0.18	0.17	0.17	0.18	0.19	0.19	0.18	0.19	0.18	0.20	0.21
8/10/1965	0.00	0.16	0.18	0.16	0.15	0.15	0.16	0.15	0.15	0.17	0.18	0.17	0.16	0.16	0.15	0.16	0.18
8/11/1965	0.00	0.15	0.17	0.15	0.15	0.15	0.15	0.15	0.14	0.16	0.17	0.17	0.15	0.16	0.15	0.16	0.18
8/12/1965	0.00	0.15	0.17	0.15	0.14	0.14	0.15	0.14	0.14	0.16	0.16	0.16	0.14	0.15	0.14	0.15	0.16
8/13/1965	0.00	0.18	0.19	0.17	0.17	0.17	0.18	0.17	0.16	0.18	0.18	0.18	0.17	0.18	0.16	0.17	0.18
8/14/1965	0.00	0.24	0.24	0.24	0.24	0.24	0.24	0.23	0.23	0.24	0.24	0.23	0.22	0.23	0.21	0.22	0.23
8/15/1965	0.00	0.22	0.22	0.21	0.21	0.21	0.22	0.21	0.21	0.22	0.23	0.23	0.22	0.23	0.21	0.22	0.23
8/16/1965	0.00	0.18	0.20	0.18	0.18	0.18	0.19	0.18	0.17	0.19	0.20	0.19	0.18	0.19	0.18	0.20	0.21
8/17/1965	0.00	0.16	0.17	0.16	0.16	0.16	0.16	0.15	0.15	0.17	0.18	0.18	0.17	0.17	0.16	0.18	0.19
8/18/1965	0.00	0.17	0.19	0.17	0.17	0.17	0.17	0.16	0.16	0.18	0.18	0.18	0.16	0.17	0.16	0.17	0.18
8/19/1965	0.00	0.18	0.19	0.18	0.17	0.17	0.18	0.17	0.16	0.18	0.18	0.19	0.17	0.18	0.16	0.18	0.18
8/20/1965	0.00	0.16	0.18	0.17	0.16	0.16	0.18	0.16	0.16	0.17	0.18	0.19	0.17	0.19	0.18	0.20	0.21
8/21/1965	0.00	0.17	0.19	0.17	0.17	0.17	0.18	0.17	0.16	0.18	0.19	0.19	0.18	0.19	0.18	0.19	0.21
8/22/1965	0.00	0.16	0.18	0.16	0.16	0.16	0.17	0.16	0.16	0.17	0.18	0.18	0.17	0.18	0.16	0.18	0.19
8/23/1965	0.00	0.17	0.19	0.18	0.17	0.17	0.18	0.17	0.17	0.18	0.19	0.19	0.18	0.19	0.18	0.20	0.20
8/24/1965	0.00	0.17	0.18	0.17	0.17	0.17	0.17	0.16	0.16	0.18	0.19	0.18	0.17	0.18	0.17	0.18	0.20
8/25/1965	0.00	0.17	0.19	0.17	0.17	0.17	0.18	0.17	0.16	0.18	0.19	0.19	0.17	0.18	0.17	0.18	0.19
8/26/1965	0.00	0.19	0.20	0.19	0.18	0.18	0.19	0.18	0.18	0.19	0.20	0.20	0.19	0.20	0.19	0.20	0.21
8/27/1965	0.00	0.18	0.20	0.18	0.17	0.17	0.19	0.18	0.17	0.18	0.19	0.20	0.18	0.19	0.17	0.19	0.20
8/28/1965	0.00	0.17	0.19	0.17	0.17	0.17	0.18	0.17	0.17	0.18	0.20	0.19	0.18	0.19	0.18	0.20	0.21
8/29/1965	0.00	0.17	0.19	0.17	0.16	0.16	0.18	0.17	0.16	0.17	0.19	0.19	0.18	0.19	0.18	0.19	0.20
8/30/1965	0.00	0.16	0.18	0.16	0.16	0.15	0.17	0.16	0.15	0.17	0.17	0.18	0.16	0.17	0.16	0.17	0.18
8/31/1965	0.00	0.14	0.17	0.15	0.14	0.14	0.15	0.14	0.13	0.15	0.16	0.16	0.14	0.15	0.14	0.15	0.16
9/1/1965	0.00	0.17	0.18	0.17	0.16	0.16	0.18	0.16	0.16	0.17	0.18	0.19	0.17	0.19	0.17	0.19	0.19
9/2/1965	0.00	0.17	0.18	0.17	0.17	0.17	0.17	0.16	0.16	0.18	0.19	0.18	0.18	0.18	0.17	0.19	0.20
9/3/1965	0.00	0.15	0.16	0.15	0.15	0.16	0.15	0.15	0.15	0.17	0.18	0.17	0.16	0.17	0.16	0.17	0.18
9/4/1965	0.00	0.14	0.15	0.14	0.14	0.14	0.14	0.14	0.14	0.16	0.17	0.16	0.16	0.16	0.15	0.17	0.18
9/5/1965	0.00	0.14	0.15	0.14	0.14	0.14	0.14	0.14	0.14	0.15	0.16	0.16	0.15	0.16	0.15	0.17	0.18
9/6/1965	0.00	0.12	0.13	0.13	0.13	0.13	0.13	0.12	0.13	0.15	0.16	0.14	0.14	0.14	0.14	0.15	0.17
9/7/1965	0.00	0.13	0.13	0.12	0.13	0.14	0.11	0.11	0.13	0.16	0.16	0.12	0.13	0.11	0.11	0.11	0.13
9/8/1965	0.00	0.12	0.12	0.11	0.12	0.12	0.10	0.10	0.11	0.14	0.14	0.10	0.10	0.09	0.09	0.09	0.10
9/9/1965	0.00	0.12	0.14	0.12	0.11	0.11	0.13	0.11	0.11	0.11	0.12	0.13	0.10	0.13	0.11	0.12	0.13
9/10/1965	0.00	0.16	0.17	0.16	0.15	0.15	0.17	0.15	0.15	0.15	0.16	0.18	0.15	0.18	0.16	0.18	0.18
9/11/1965	0.00	0.18	0.19	0.18	0.18	0.18	0.19	0.18	0.17	0.18	0.19	0.20	0.19	0.20	0.19	0.21	0.21
9/12/1965	0.00	0.16	0.17	0.16	0.16	0.17	0.16	0.16	0.16	0.18	0.18	0.17	0.17	0.17	0.16	0.17	0.18
9/13/1965	0.00	0.16	0.16	0.15	0.15	0.16	0.15	0.14	0.15	0.17	0.17	0.15	0.15	0.15	0.14	0.15	0.15
9/14/1965	0.00	0.16	0.17	0.15	0.16	0.17	0.15	0.15	0.16	0.18	0.19	0.17	0.17	0.17	0.16	0.17	0.18
9/15/1965	0.00	0.16	0.17	0.16	0.16	0.17	0.16	0.16	0.16	0.18	0.19	0.18	0.18	0.18	0.18	0.19	0.20
9/16/1965	0.00	0.14	0.15	0.14	0.14	0.14	0.14	0.14	0.14	0.15	0.16	0.16	0.15	0.16	0.15	0.16	0.18
9/17/1965	0.00	0.14	0.15	0.14	0.14	0.14	0.14	0.13	0.14	0.15	0.16	0.15	0.15	0.15	0.14	0.15	0.17
9/18/1965	0.00	0.13	0.15	0.13	0.13	0.13	0.13	0.12	0.12	0.14	0.15	0.14	0.13	0.14	0.13	0.14	0.15
9/19/1965	0.00	0.15	0.16	0.15	0.14	0.14	0.16	0.14	0.14	0.15	0.16	0.17	0.15	0.17	0.15	0.17	0.17
9/20/1965	0.00	0.16	0.17	0.16	0.16	0.16	0.17	0.16	0.16	0.17	0.18	0.19	0.18	0.19	0.18	0.20	0.20
9/21/1965	0.00	0.16	0.17	0.16	0.16	0.17	0.16	0.16	0.16	0.19	0.19	0.18	0.18	0.19	0.18	0.19	0.20
9/22/1965	0.00	0.14	0.15	0.14	0.15	0.16	0.14	0.14	0.15	0.18	0.18	0.16	0.16	0.16	0.16	0.17	0.18
9/23/1965	0.00	0.13	0.14	0.13	0.13	0.13	0.13	0.12	0.12	0.14	0.15	0.14	0.13	0.14	0.13	0.14	0.15
9/24/1965	0.00	0.13	0.14	0.13	0.13	0.13	0.13	0.13	0.13	0.14	0.15	0.14	0.14	0.14	0.14	0.15	0.16
9/25/1965	0.00	0.13	0.14	0.13	0.12	0.12	0.12	0.12	0.12	0.13	0.14	0.13	0.12	0.13	0.12	0.13	0.13
9/26/1965	0.00	0.13	0.14	0.13	0.12	0.12	0.13	0.12	0.12	0.13	0.14	0.14	0.12	0.13	0.12	0.13	0.13
9/27/1965	0.00	0.13	0.15	0.13	0.12	0.12	0.14	0.13	0.12	0.12	0.13	0.14	0.12	0.14	0.12	0.13	0.14
9/28/1965	0.00	0.13	0.14	0.13	0.12	0.12	0.13	0.12	0.12	0.13	0.14	0.14	0.13	0.14	0.13	0.14	0.15
9/29/1965	0.00	0.14	0.16	0.14	0.14	0.13	0.15	0.14	0.13	0.14	0.15	0.16	0.14	0.16	0.14	0.16	0.16
9/30/1965	0.00	0.13	0.14	0.13	0.13	0.13	0.13	0.13	0.12	0.13	0.15	0.14	0.13	0.14	0.13	0.14	0.15
10/1/1965	0.00	0.13	0.14	0.13	0.13	0.14	0.13	0.13	0.13	0.15	0.15	0.14	0.15	0.15	0.15	0.15	0.16
10/2/1965	0.00	0.14	0.15	0.14	0.14	0.15	0.14	0.14	0.14	0.15	0.16	0.16	0.16	0.16	0.16	0.17	0.18
10/3/1965	0.00	0.15	0.16	0.15	0.16	0.16	0.16	0.15	0.16	0.16	0.17	0.17	0.17	0.17	0.17	0.18	0.19
10/4/1965	0.00	0.15	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.17	0.17	0.17	0.18	0.18	0.18	0.19	0.19
10/5/1965	0.00	0.15	0.16	0.15	0.15	0.16	0.15	0.15	0.15	0.16	0.17	0.16	0.17	0.17	0.16	0.17	0.18
10/6/1965	0.00	0.12	0.13	0.12	0.12	0.12	0.12	0.12	0.12	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.14
10/7/1965	0.00	0.11	0.12	0.11	0.11	0.12	0.12	0.11	0.11	0.12	0.13	0.13	0.13	0.13	0.13	0.14	0.15
10/8/1965	0.00	0.13	0.14	0.13	0.13	0.13	0.14	0.13	0.13	0.14	0.15	0.15	0.15	0.15	0.15	0.15	0.16
10/9/1965	0.00	0.16	0.17	0.16	0.16	0.16	0.16	0.15	0.16	0.17	0.17	0.16	0.17	0.16	0.16	0.16	0.17
10/10/1965	0.00	0.17	0.18	0.16	0.16	0.16	0.17	0.16	0.16	0.17	0.17	0.17	0.17	0.17	0.16	0.17	0.18
10/11/1965	0.00	0.18	0.19	0.17	0.17	0.17	0.18	0.17	0.17	0.18	0.18	0.18	0.18	0.18	0.18	0.18	0.19
10/12/1965	0.00	0.17	0.18	0.17	0.17	0.18	0.18	0.17	0.17	0.18	0.19	0.19	0.19	0.19	0.18	0.19	0.20
10/13/1965	0.00	0.14	0.16	0.15	0.15	0.15	0.15	0.15	0.15	0.16	0.16	0.16	0.16	0.16	0.15	0.16	0.17
10/14/1965	0.00	0.12	0.13	0.12	0.11	0.12	0.12	0.11	0.11	0.12	0.12	0.12	0.12	0.12	0.11	0.12	0.13
10/15/1965	0.00	0.11	0.12	0.10	0.10	0.10	0.10	0.10	0.10	0.10	0.11	0.10	0.10	0.10	0.10	0.10	0.11
10/16/1965	0.00	0.11	0.12	0.11	0.11	0.11	0.12	0.11	0.11	0.12	0.12	0.12	0.12	0.12	0.12	0.13	0.14
10/17/1965	0.00	0.11	0.12	0.11	0.12	0.12	0.12	0.11	0.12	0.13	0.14	0.13	0.13	0.13	0.13	0.14	0.15
10/18/1965	0.00	0.11	0.12	0.12	0.12	0.12	0.12	0.11	0.12	0.13	0.14	0.13	0.14	0.14	0.14	0.14	0.15
10/19/1965	0.00	0.12	0.13	0.12	0.13	0.13	0.13	0.12	0.13	0.14	0.15	0.14	0.14	0.14	0.14	0.15	0.16
10/20/1965	0.00	0.13	0.14	0.13	0.13	0.13	0.13	0.13	0.13	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.15
10/21/1965	0.00	0.13	0.13	0.13	0.13	0.13	0.13	0.12	0.12	0.13	0.14	0.13	0.13	0.13	0.13	0.14	0.14
10/22/1965	0.00	0.13	0.14	0.12	0.12	0.12	0.13	0.12	0.12	0.13	0.13	0.13	0.12	0.13	0.13	0.13	0.14
10/23/1965	0.00	0.12	0.12	0.11	0.12	0.12	0.11	0.11	0.11	0.13	0.13	0.12	0.12	0.12	0.12	0.12	0.12
10/24/1965	0.00	0.14	0.15	0.14	0.14	0.15	0.14	0.13	0.14	0.15	0.16	0.14	0.15	0.14	0.14	0.14	0.15
10/25/1965	0.00	0.15	0.16	0.15	0.16	0.16	0.16	0.15	0.15	0.17	0.17	0.16	0.17	0.16	0.16	0.16	0.17
10/26/1965	0.00	0.15	0.17	0.15	0.16	0.16	0.16	0.15	0.16	0.17	0.18	0.16	0.18	0.16	0.17	0.17	0.18
10/27/1965	0.00	0.16	0.17	0.16	0.16	0.17	0.16	0.15	0.16	0.17	0.18	0.16	0.17	0.16	0.16	0.16	0.17
10/28/1965	0.00	0.15	0.16	0.15	0.16	0.16	0.15	0.15	0.16	0.17	0.17	0.16	0.17	0.16	0.16	0.16	0.17
10/29/1965	0.00	0.15	0.16	0.15	0.16	0.16	0.15	0.15	0.16	0.17	0.18	0.16	0.17	0.16	0.17	0.17	0.18
10/30/1965	0.00	0.16	0.16	0.15	0.16	0.17	0.16	0.15	0.16	0.17	0.18	0.16	0.18	0.17	0.17	0.17	0.18
10/31/1965	0.00	0.11	0.12	0.11	0.11	0.11	0.11	0.10	0.11	0.12	0.12	0.11	0.11	0.11	0.11	0.11	0.11
11/1/1965	0.00	0.09	0.09	0.08	0.09	0.09	0.08	0.08	0.08	0.09	0.08	0.08	0.08	0.08	0.08	0.08	0.08
11/2/1965	0.00	0.14	0.14	0.13	0.14	0.14	0.14	0.13	0.14	0.15	0.15	0.13	0.15	0.13	0.13	0.13	0.15
11/3/1965	0.00	0.15	0.16	0.15	0.15	0.16	0.16	0.15	0.16	0.16	0.16	0.15	0.16	0.15	0.15	0.15	0.16
11/4/1965	0.00	0.16	0.16	0.15	0.16	0.16	0.16	0.16	0.16	0.17	0.17	0.16	0.17	0.16	0.17	0.17	0.18
11/5/1965	0.00	0.14	0.14	0.13	0.14	0.15	0.14	0.14	0.14	0.15	0.15	0.14	0.16	0.15	0.15	0.15	0.15
11/6/1965	0.00	0.10	0.10	0.10	0.10	0.11	0.10	0.10	0.10	0.11	0.11	0.10	0.11	0.10	0.10	0.10	0.11
11/7/1965	0.00	0.07	0.07	0.07	0.07	0.07	0.07	0.07	0.07	0.07	0.07	0.07	0.08	0.08	0.08	0.08	0.09
11/8/1965	0.00	0.08	0.08	0.08	0.08	0.09	0.08	0.08	0.08	0.10	0.09	0.08	0.09	0.08	0.09	0.09	0.10
11/9/1965	0.00	0.11	0.11	0.10	0.11	0.11	0.11	0.10	0.11	0.12	0.12	0.10	0.12	0.11	0.11	0.11	0.11
11/10/1965	0.00	0.11	0.12	0.11	0.12	0.12	0.12	0.11	0.11	0.12	0.12	0.11	0.12	0.12	0.12	0.11	0.12
11/11/1965	0.00	0.10	0.11	0.10	0.10	0.11	0.11	0.10	0.10	0.11	0.11	0.11	0.12	0.11	0.11	0.11	0.12
11/12/1965	0.00	0.10	0.11	0.10	0.11	0.11	0.11	0.10	0.11	0.12	0.12	0.11	0.13	0.12	0.12	0.12	0.13
11/13/1965	0.00	0.09	0.10	0.09	0.10	0.10	0.10	0.09	0.10	0.10	0.11	0.11	0.12	0.11	0.11	0.12	0.12
11/14/1965	0.00	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.09	0.09	0.09	0.09	0.09	0.09	0.10	0.10
11/15/1965	0.00	0.07	0.07	0.07	0.07	0.08	0.07	0.07	0.08	0.08	0.08	0.08	0.09	0.08	0.08	0.09	0.09
11/16/1965	0.00	0.10	0.10	0.09	0.10	0.11	0.10	0.10	0.10	0.11	0.11	0.11	0.12	0.11	0.11	0.12	0.12
11/17/1965	0.00	0.10	0.11	0.10	0.11	0.11	0.11	0.10	0.11	0.11	0.12	0.11	0.12	0.11	0.12	0.12	0.13
11/18/1965	0.00	0.12	0.12	0.11	0.11	0.12	0.12	0.11	0.11	0.12	0.12	0.11	0.12	0.12	0.12	0.12	0.13
11/19/1965	0.00	0.10	0.10	0.09	0.10	0.10	0.10	0.09	0.10	0.10	0.11	0.10	0.11	0.10	0.10	0.10	0.11
11/20/1965	0.00	0.09	0.09	0.09	0.09	0.10	0.09	0.09	0.09	0.10	0.10	0.09	0.10	0.09	0.09	0.09	0.10
11/21/1965	0.00	0.10	0.11	0.10	0.10	0.10	0.11	0.10	0.10	0.10	0.11	0.11	0.11	0.11	0.11	0.11	0.12
11/22/1965	0.00	0.12	0.12	0.11	0.12	0.13	0.12	0.11	0.12	0.13	0.13	0.12	0.13	0.12	0.12	0.12	0.13
11/23/1965	0.00	0.12	0.13	0.12	0.12	0.12	0.13	0.12	0.12	0.12	0.12	0.12	0.13	0.12	0.12	0.13	0.13
11/24/1965	0.00	0.11	0.12	0.11	0.11	0.12	0.12	0.11	0.11	0.12	0.12	0.12	0.13	0.12	0.12	0.12	0.13
11/25/1965	0.00	0.11	0.11	0.11	0.11	0.11	0.12	0.11	0.11	0.12	0.12	0.12	0.13	0.12	0.12	0.13	0.13
11/26/1965	0.00	0.11	0.11	0.11	0.11	0.11	0.12	0.11	0.11	0.12	0.12	0.13	0.13	0.13	0.13	0.14	0.15
11/27/1965	0.00	0.11	0.12	0.11	0.11	0.12	0.12	0.11	0.11	0.12	0.12	0.12	0.13	0.13	0.13	0.13	0.14
11/28/1965	0.00	0.10	0.11	0.10	0.10	0.10	0.11	0.10	0.09	0.09	0.09	0.10	0.10	0.10	0.10	0.10	0.11
11/29/1965	0.00	0.09	0.10	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.10	0.10
11/30/1965	0.00	0.11	0.12	0.11	0.11	0.12	0.11	0.11	0.11	0.12	0.12	0.11	0.12	0.11	0.11	0.12	0.12
12/1/1965	0.00	0.13	0.13	0.12	0.12	0.13	0.13	0.12	0.13	0.13	0.14	0.13	0.14	0.14	0.14	0.14	0.15
12/2/1965	0.00	0.13	0.14	0.13	0.13	0.13	0.14	0.13	0.14	0.14	0.14	0.14	0.15	0.15	0.15	0.15	0.16
12/3/1965	0.00	0.13	0.14	0.13	0.13	0.13	0.14	0.13	0.13	0.13	0.14	0.15	0.15	0.15	0.15	0.15	0.16
12/4/1965	0.00	0.08	0.08	0.08	0.09	0.09	0.09	0.09	0.09	0.10	0.10	0.10	0.11	0.11	0.11	0.11	0.12
12/5/1965	0.00	0.11	0.11	0.11	0.11	0.11	0.11	0.11	0.11	0.12	0.11	0.11	0.12	0.11	0.11	0.11	0.12
12/6/1965	0.00	0.09	0.10	0.09	0.10	0.10	0.10	0.10	0.10	0.11	0.11	0.11	0.12	0.11	0.11	0.11	0.12
12/7/1965	0.00	0.13	0.14	0.12	0.13	0.13	0.14	0.12	0.13	0.14	0.14	0.12	0.13	0.12	0.12	0.12	0.13
12/8/1965	0.00	0.11	0.12	0.11	0.11	0.12	0.12	0.11	0.11	0.12	0.12	0.12	0.13	0.13	0.13	0.13	0.14
12/9/1965	0.00	0.11	0.12	0.11	0.12	0.12	0.12	0.11	0.11	0.12	0.12	0.12	0.13	0.12	0.12	0.12	0.13
12/10/1965	0.00	0.10	0.11	0.10	0.11	0.11	0.12	0.11	0.11	0.12	0.13	0.12	0.14	0.13	0.13	0.14	0.15
12/11/1965	0.00	0.11	0.12	0.11	0.11	0.12	0.12	0.12	0.12	0.13	0.13	0.13	0.14	0.13	0.13	0.14	0.15
12/12/1965	0.00	0.10	0.10	0.10	0.10	0.11	0.11	0.10	0.11	0.11	0.11	0.11	0.12	0.11	0.11	0.12	0.13
12/13/1965	0.00	0.09	0.10	0.09	0.10	0.10	0.10	0.09	0.09	0.10	0.10	0.10	0.11	0.10	0.10	0.11	0.11
12/14/1965	0.00	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.09	0.08	0.08	0.09	0.09
12/15/1965	0.00	0.08	0.08	0.08	0.08	0.09	0.09	0.08	0.08	0.09	0.09	0.09	0.10	0.09	0.09	0.09	0.10
12/16/1965	0.00	0.10	0.10	0.09	0.10	0.10	0.10	0.09	0.09	0.10	0.10	0.09	0.10	0.09	0.10	0.10	0.10
12/17/1965	0.00	0.09	0.10	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09
12/18/1965	0.00	0.10	0.11	0.10	0.11	0.11	0.11	0.10	0.10	0.11	0.11	0.11	0.11	0.11	0.11	0.11	0.12
12/19/1965	0.00	0.10	0.11	0.10	0.11	0.11	0.11	0.11	0.11	0.10	0.11	0.11	0.12	0.12	0.12	0.12	0.13
12/20/1965	0.00	0.07	0.07	0.07	0.07	0.07	0.08	0.07	0.07	0.07	0.07	0.08	0.08	0.08	0.08	0.08	0.09
12/21/1965	0.00	0.08	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.10	0.10	0.09	0.10	0.10
12/22/1965	0.00	0.08	0.09	0.08	0.08	0.09	0.09	0.09	0.08	0.08	0.08	0.09	0.09	0.09	0.09	0.10	0.11
12/23/1965	0.00	0.11	0.12	0.11	0.11	0.12	0.12	0.11	0.11	0.12	0.12	0.12	0.13	0.12	0.12	0.13	0.14
12/24/1965	0.00	0.11	0.12	0.11	0.12	0.12	0.13	0.12	0.12	0.13	0.13	0.13	0.14	0.13	0.13	0.13	0.15
12/25/1965	0.00	0.10	0.11	0.10	0.11	0.11	0.11	0.10	0.11	0.11	0.12	0.11	0.12	0.12	0.12	0.12	0.13
12/26/1965	0.00	0.11	0.11	0.10	0.11	0.12	0.11	0.10	0.11	0.12	0.12	0.10	0.12	0.11	0.11	0.11	0.12
12/27/1965	0.00	0.10	0.10	0.09	0.10	0.10	0.10	0.10	0.10	0.10	0.10	0.10	0.11	0.11	0.11	0.11	0.12
12/28/1965	0.00	0.10	0.10	0.10	0.11	0.11	0.11	0.11	0.11	0.11	0.12	0.11	0.12	0.12	0.12	0.12	0.14
12/29/1965	0.00	0.11	0.11	0.11	0.12	0.12	0.11	0.11	0.12	0.13	0.13	0.12	0.13	0.12	0.12	0.13	0.15
12/30/1965	0.00	0.11	0.11	0.10	0.11	0.12	0.11	0.11	0.11	0.13	0.13	0.11	0.13	0.12	0.13	0.12	0.14
12/31/1965	0.00	0.12	0.12	0.12	0.12	0.13	0.12	0.12	0.13	0.13	0.14	0.13	0.15	0.14	0.14	0.14	0.15
1/1/1966	0.00	0.12	0.12	0.12	0.13	0.13	0.13	0.12	0.12	0.12	0.13	0.13	0.14	0.14	0.14	0.14	0.15
1/2/1966	0.00	0.12	0.12	0.12	0.12	0.12	0.13	0.12	0.12	0.12	0.13	0.13	0.14	0.14	0.14	0.14	0.15
1/3/1966	0.00	0.11	0.11	0.11	0.11	0.11	0.12	0.11	0.11	0.11	0.11	0.12	0.12	0.12	0.12	0.13	0.13
1/4/1966	0.00	0.10	0.10	0.10	0.11	0.11	0.11	0.11	0.11	0.11	0.10	0.10	0.11	0.11	0.11	0.11	0.11
1/5/1966	0.00	0.10	0.11	0.10	0.11	0.11	0.11	0.10	0.11	0.11	0.10	0.10	0.11	0.11	0.11	0.11	0.12
